0.01375;44.31735
0.01376;44.60711
0.01382;43.7842
0.01378;45.06526
0.01377;45.04554
0.01378;43.18112
0.01378;43.84858
0.01378;43.67532
0.01381;44.70799
0.01378;46.36236
