0.01156;24.68851
0.01154;23.41491
0.01155;23.74124
0.01156;23.50416
0.01153;27.49058
0.01153;24.67054
0.01154;23.66613
0.01156;23.06793
0.01156;23.58108
0.01157;23.23437
